quote_id,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,geo_feature_1,geo_feature_2,geo_feature_3,geo_feature_4,geo_feature_5,geo_feature_6,geo_feature_7,geo_feature_8,geo_feature_9,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,market_min,market_median,market_max,own_price,scoring,model_version,converted
Q00289,53,4,0.227,3,2,151.0,2.9,15,16,83.0,16,13.3,1.57,0.4256,0.5777,-1.0313,1.5657,0.3321,-0.4694,0.9262,0.6574,region_H,special,tariff_1,imported,diesel,manual,SOHC,gen_3,F,11586.24,9321.12,12825.03,13540.78,13978.19,9321.12,12825.03,13978.19,13503.29,0.4,1,1
Q00290,57,11,0.077,10,4,196.0,2.8,19,13,82.3,4,13.3,-0.1697,-0.11,0.661,0.1723,0.1985,-0.5293,1.3014,0.3364,0.8962,region_G,commercial,tariff_1,imported,diesel,manual,SOHC,gen_1,M,14958.42,7989.57,8251.64,14415.32,16590.61,7989.57,14415.32,16590.61,13332.07,0.6,2,0
Q00291,57,9,0.248,4,4,216.0,1.8,19,13,60.6,8,12.3,-1.3271,-0.2529,-1.2936,0.0994,-0.1069,-0.279,-1.0456,-0.2577,0.9417,region_A,special,tariff_6,imported,gasoline,electric,SOHC,gen_2,M,9723.62,10414.86,8654.05,9557.7,12571.93,8654.05,9723.62,12571.93,10424.11,0.2,2,1
Q00292,67,7,0.278,9,4,214.0,2.9,17,20,94.4,4,13.7,0.6637,-1.7348,-0.2966,-0.7086,-2.4599,1.0157,1.3252,-2.3578,0.4891,region_D,special,tariff_5,domestic,electric,hydraulic,DOHC,gen_1,M,9457.51,5577.25,8322.6,13362.3,9151.59,5577.25,9151.59,13362.3,10172.51,0.2,2,0
Q00293,59,6,0.179,0,4,143.0,4.5,15,17,84.8,8,9.1,0.7806,1.3397,1.8561,-0.7944,-1.6113,-1.0918,-0.4334,0.3677,0.9679,region_H,special,tariff_5,imported,diesel,hydraulic,DOHC,gen_1,F,8187.83,10336.67,11383.66,13252.27,16417.83,8187.83,11383.66,16417.83,10421.87,0.6,2,0
Q00294,36,1,0.201,7,4,258.0,5.1,19,16,89.8,4,13.7,1.57,-0.3219,-0.9808,-0.0898,-0.3943,-0.9443,2.114,-2.2793,-1.5766,region_F,commercial,tariff_3,imported,diesel,hydraulic,DOHC,gen_1,M,14454.82,15049.45,17614.56,19898.89,23305.41,14454.82,17614.56,23305.41,16698.59,0.6,3,1
Q00295,25,4,0.016,4,4,163.0,3.7,14,19,79.8,16,8.4,1.2813,0.5059,0.4266,0.8862,-1.1011,0.6016,-0.6818,-1.9234,-0.1076,region_B,special,tariff_4,domestic,flex,manual,DOHC,gen_3,F,6814.4,12895.19,12725.68,12198.73,8439.04,6814.4,12198.73,12895.19,12269.18,0.4,2,1
Q00296,51,8,0.284,5,4,191.0,2.3,18,17,84.7,8,11.3,1.9455,0.679,0.1055,-0.0765,0.8141,-0.4391,-0.144,-0.1617,-1.4149,region_F,standard,tariff_2,imported,gasoline,manual,SOHC,gen_1,F,11316.81,13483.9,9391.0,11833.51,10022.79,9391.0,11316.81,13483.9,11128.18,0.6,3,0
Q00297,66,14,0.118,2,2,166.0,4.1,17,18,70.3,4,8.5,0.6199,-1.2453,1.0929,1.6227,-1.31,-1.4531,-0.9102,0.2646,-0.3583,region_B,commercial,tariff_1,imported,diesel,hydraulic,DOHC,gen_4,F,4888.11,8470.47,5399.92,8668.17,6907.95,4888.11,6907.95,8668.17,6785.17,0.6,1,0
Q00298,69,13,0.277,10,4,164.0,4.3,19,18,99.0,8,11.4,0.2288,-0.9233,0.2955,-0.6958,-0.5013,1.3508,-0.6877,-0.4511,1.6163,region_C,commercial,tariff_2,domestic,flex,manual,DOHC,gen_4,M,8520.95,7741.41,7368.45,12210.83,10352.15,7368.45,8520.95,12210.83,7942.42,0.6,3,0
Q00299,31,3,0.174,4,4,111.0,2.5,16,14,76.0,4,10.3,-1.385,1.547,-0.4313,0.1931,-0.462,-1.0996,1.3382,1.5355,1.0932,region_B,standard,tariff_4,imported,electric,electric,SOHC,gen_4,M,7625.7,7126.73,8194.75,13122.54,6155.02,6155.02,7625.7,13122.54,8338.03,0.2,2,0
Q00300,32,10,0.001,9,2,196.0,4.7,19,13,66.5,4,8.5,0.3081,0.2904,0.0668,-0.3543,1.2047,-0.1994,0.4745,0.4621,0.6623,region_F,special,tariff_3,imported,diesel,manual,SOHC,gen_4,F,11812.05,11340.18,13207.44,12977.45,13886.68,11340.18,12977.45,13886.68,13543.03,0.2,3,0
Q00301,21,1,0.012,4,2,463.0,1.3,13,18,62.2,4,11.9,-0.5525,-0.5806,0.0814,0.588,-0.6082,-0.6195,1.0288,-0.2494,-0.1816,region_H,special,tariff_4,imported,flex,hydraulic,SOHC,gen_4,M,20822.48,25136.94,17079.91,27923.37,29682.24,17079.91,25136.94,29682.24,23048.77,0.6,3,0
Q00302,27,10,0.204,0,4,128.0,1.0,19,13,85.4,8,12.4,0.2115,-0.1263,-0.0917,-0.7816,0.4524,-0.2977,-1.3156,1.3863,-0.9936,region_A,special,tariff_3,domestic,gasoline,hydraulic,SOHC,gen_4,M,9468.11,6240.68,8861.19,6841.89,5444.45,5444.45,6841.89,9468.11,6028.15,0.8,1,0
Q00303,48,5,0.169,9,4,153.0,1.6,13,18,99.3,8,9.0,0.0545,1.0862,-1.3191,1.9274,0.1957,-0.8846,0.6548,1.5651,0.187,region_E,commercial,tariff_4,imported,diesel,manual,SOHC,gen_4,F,8125.7,9555.14,6131.52,9174.66,9189.38,6131.52,9174.66,9555.14,9753.07,0.0,3,0
Q00304,47,7,0.008,2,4,124.0,1.7,18,14,95.8,4,12.2,0.4717,0.9343,1.2431,-1.6906,0.9033,0.7143,-0.9714,0.5126,1.1107,region_B,commercial,tariff_6,domestic,electric,electric,DOHC,gen_1,M,7717.49,8315.2,7608.22,11890.35,11145.55,7608.22,8315.2,11890.35,7349.02,1.0,3,1
Q00305,38,11,0.223,2,4,122.0,5.0,14,15,88.1,8,9.1,-0.0973,-1.4661,1.0664,1.7155,0.8502,0.1108,-1.3373,-0.7753,0.4099,region_G,commercial,tariff_4,imported,flex,manual,DOHC,gen_3,M,5717.44,8366.89,9149.36,12275.14,7093.97,5717.44,8366.89,12275.14,9130.79,0.4,3,1
Q00306,35,6,0.256,9,4,275.0,2.9,20,18,99.6,4,8.8,0.935,1.6343,-1.0442,0.09,-0.0334,0.9837,0.2388,-0.5503,-1.5857,region_B,special,tariff_6,imported,diesel,manual,SOHC,gen_2,F,10794.38,7545.7,6799.33,9121.41,9128.8,6799.33,9121.41,10794.38,9185.83,0.2,2,0
Q00307,62,12,0.149,9,4,113.0,2.2,19,17,88.9,4,8.9,-2.7232,0.9661,-0.3007,0.5524,-1.6963,-0.6092,0.2285,-1.4467,0.1046,region_C,special,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_4,F,5968.77,6849.64,8306.91,8049.21,7486.13,5968.77,7486.13,8306.91,8258.85,0.2,2,0
Q00308,43,8,0.14,10,4,123.0,2.9,13,19,73.6,4,11.6,0.19,-0.1525,-0.2251,1.3345,-0.2317,2.133,0.0533,-0.0424,-1.9133,region_B,standard,tariff_4,imported,flex,electric,DOHC,gen_1,F,5052.97,5396.43,7801.34,9442.83,5079.3,5052.97,5396.43,9442.83,5748.52,0.4,3,0
Q00309,61,15,0.002,4,2,79.0,2.8,20,17,84.0,4,12.7,1.2025,-1.1917,-1.1565,0.8577,-0.02,-1.9046,0.7176,-1.05,0.8042,region_G,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,M,6336.31,7919.41,5508.46,5958.05,6713.9,5508.46,6336.31,7919.41,6935.99,0.2,1,0
Q00310,69,10,0.236,8,4,110.0,2.4,15,13,63.2,4,11.6,1.87,1.054,-1.8668,-0.73,0.286,-1.5851,0.8736,-0.3291,-0.693,region_A,standard,tariff_2,imported,flex,hydraulic,SOHC,gen_2,F,8513.25,7556.2,6951.16,9706.1,8741.87,6951.16,8513.25,9706.1,9011.41,0.2,2,0
Q00311,36,4,0.099,3,4,75.0,1.6,17,19,68.9,4,12.9,0.732,0.4764,-0.6706,0.6001,-0.7376,1.7531,1.4697,0.2606,-1.2231,region_E,special,tariff_4,imported,electric,manual,DOHC,gen_4,F,5043.58,6839.92,7447.62,8353.1,5354.04,5043.58,6839.92,8353.1,6965.69,0.4,1,1
Q00312,30,12,0.264,8,4,191.0,4.0,13,14,76.7,4,11.5,1.6849,-1.4578,-0.3564,1.8675,1.1409,0.474,-1.1903,-1.9837,0.8179,region_A,commercial,tariff_1,imported,flex,hydraulic,DOHC,gen_2,F,8161.16,8731.15,11905.17,8292.92,11109.97,8161.16,8731.15,11905.17,8046.06,1.0,1,0
Q00313,68,6,0.112,5,4,455.0,1.6,13,14,68.1,4,12.8,0.1689,-0.2321,-1.4412,-0.8873,0.0136,0.3414,1.502,-1.2637,0.5594,region_E,commercial,tariff_1,imported,electric,hydraulic,DOHC,gen_4,F,9629.72,12844.43,13851.59,14628.94,12993.36,9629.72,12993.36,14628.94,13703.25,0.4,3,0
Q00314,52,8,0.17,0,4,128.0,4.5,14,20,98.1,8,13.9,0.0029,3.1262,0.177,2.1184,-0.9205,0.4313,1.8823,-0.5068,0.2324,region_G,standard,tariff_1,domestic,diesel,electric,SOHC,gen_2,F,9178.88,8628.89,12471.88,8919.22,10381.75,8628.89,9178.88,12471.88,9382.23,0.4,3,0
Q00315,34,2,0.081,4,4,76.0,1.9,17,14,99.8,4,10.3,0.5294,0.0165,1.1629,0.3857,-0.4582,0.5712,-0.3662,-0.0525,2.1917,region_G,standard,tariff_1,imported,electric,hydraulic,SOHC,gen_3,F,10909.27,9823.51,8715.83,15792.65,10241.5,8715.83,10241.5,15792.65,10130.05,0.6,3,0
Q00316,51,1,0.048,5,4,213.0,4.3,17,17,74.8,8,8.9,-0.0032,-0.742,0.8421,-0.4332,1.9285,0.2998,-1.6685,-0.4939,0.635,region_A,special,tariff_3,imported,diesel,electric,SOHC,gen_3,F,13847.5,16245.53,12038.13,20740.28,20398.66,12038.13,16245.53,20740.28,16473.97,0.4,3,0
Q00317,46,9,0.232,2,4,111.0,4.6,19,16,88.4,4,8.8,-0.7824,-1.0085,-0.1267,-0.8933,0.6644,-0.9659,-1.3835,-0.2705,-0.645,region_G,special,tariff_5,domestic,flex,electric,SOHC,gen_2,M,5774.53,8502.4,7583.9,8522.2,10772.83,5774.53,8502.4,10772.83,7956.05,0.6,3,0
Q00318,66,2,0.149,4,4,250.0,1.6,14,19,76.3,4,11.6,-0.5152,1.7721,-1.8404,-0.2233,1.0485,0.8182,-0.4619,-0.7062,0.5192,region_C,commercial,tariff_6,domestic,flex,hydraulic,SOHC,gen_2,F,11284.25,18035.89,18683.14,16155.63,16753.72,11284.25,16753.72,18683.14,16369.43,0.6,3,0
Q00319,33,15,0.161,5,4,133.0,1.4,18,13,65.6,4,11.3,-1.1122,0.8478,0.7157,-1.9553,-1.0416,0.6607,2.0141,-1.4494,-0.2861,region_F,special,tariff_6,imported,diesel,manual,DOHC,gen_2,M,8402.99,13422.48,5613.54,10501.0,10026.68,5613.54,10026.68,13422.48,9122.35,0.6,2,1
Q00320,70,13,0.29,0,4,115.0,5.3,13,13,73.5,8,9.1,0.5284,1.4074,0.1464,-0.4152,-0.6888,1.4284,0.0171,-0.5348,1.2668,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_3,F,4862.34,9186.17,5564.53,10485.47,8426.38,4862.34,8426.38,10485.47,8243.9,0.6,2,0
Q00321,67,11,0.289,1,4,138.0,3.1,15,16,69.3,4,13.3,0.0114,0.2482,0.4244,-0.2629,-0.6814,1.7642,-0.6172,-0.2132,0.281,region_A,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,M,7344.04,5672.66,6535.36,8227.77,9101.53,5672.66,7344.04,9101.53,7285.76,0.6,3,0
Q00322,29,11,0.257,8,4,201.0,3.8,14,16,73.1,4,13.7,-0.3603,1.254,1.9361,-1.0744,0.1844,0.3305,-0.6854,-0.3104,0.3799,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,9821.21,9466.51,10032.86,10858.36,14193.46,9466.51,10032.86,14193.46,10894.33,0.2,3,0
Q00323,28,9,0.056,3,4,136.0,1.1,13,19,68.6,8,9.5,-0.5667,-0.8483,-0.8248,0.7478,-0.174,-1.2275,-1.3227,0.1118,-1.4424,region_G,commercial,tariff_1,imported,electric,hydraulic,SOHC,gen_1,M,8018.58,9279.83,10074.84,10549.42,9464.31,8018.58,9464.31,10549.42,9526.05,0.4,3,0
Q00324,47,0,0.178,6,4,122.0,2.3,17,17,64.5,8,9.2,0.5051,0.1626,-2.8748,-0.2188,-0.4895,1.7725,0.8746,0.4189,0.0614,region_B,standard,tariff_1,domestic,electric,hydraulic,DOHC,gen_1,F,8638.83,12749.83,8531.2,16210.11,10141.21,8531.2,10141.21,16210.11,11136.35,0.4,2,0
Q00325,22,6,0.263,6,4,137.0,3.3,20,14,68.7,4,9.3,0.7804,0.2871,-1.0535,-0.6358,-0.3641,-1.0181,-0.0921,0.6817,-0.0563,region_C,standard,tariff_3,domestic,diesel,hydraulic,SOHC,gen_1,F,10775.01,9674.33,10245.53,8787.29,9620.05,8787.29,9674.33,10775.01,10760.76,0.2,2,0
Q00326,35,7,0.112,6,2,89.0,5.0,18,20,96.2,2,10.3,-1.1305,1.3824,0.486,-0.3253,-0.794,0.338,2.0998,-0.6336,-1.0242,region_E,commercial,tariff_6,domestic,electric,electric,DOHC,gen_4,M,4412.21,6311.24,4576.16,8852.66,7146.74,4412.21,6311.24,8852.66,5628.09,0.6,2,1
Q00327,42,14,0.03,4,4,174.0,2.2,19,16,63.4,4,13.1,-1.2877,0.3188,0.0269,0.3551,-0.1798,-0.2567,0.6282,-1.5758,-0.2215,region_H,standard,tariff_3,domestic,flex,electric,DOHC,gen_2,M,6898.91,6069.94,8293.14,10450.77,9510.19,6069.94,8293.14,10450.77,8486.49,0.4,3,0
Q00328,69,3,0.243,5,4,73.0,4.5,17,20,73.0,4,11.6,0.9545,-0.6255,-1.2156,0.0732,1.1132,-0.4306,0.8299,1.2716,0.4358,region_C,special,tariff_3,domestic,diesel,hydraulic,DOHC,gen_1,F,7700.48,6958.29,7048.99,10913.96,8710.58,6958.29,7700.48,10913.96,7329.44,0.6,2,0
Q00329,70,7,0.145,9,4,124.0,4.0,13,20,81.1,8,8.4,-1.3751,0.0641,-1.4197,-0.701,-1.5131,0.7643,-0.2421,0.3854,-0.0043,region_D,standard,tariff_6,imported,electric,hydraulic,DOHC,gen_1,M,10475.59,13798.3,8926.77,10774.37,13800.31,8926.77,10774.37,13800.31,11682.84,0.4,1,0
Q00330,27,5,0.169,10,4,201.0,1.5,15,13,74.2,4,10.8,0.5475,-1.6764,-0.3546,0.1257,0.3465,0.2445,-1.091,-0.9547,-1.4121,region_G,special,tariff_3,imported,electric,hydraulic,SOHC,gen_4,M,14719.71,12644.33,10509.1,15829.02,18751.38,10509.1,14719.71,18751.38,14698.79,0.6,1,0
Q00331,65,2,0.295,2,4,168.0,2.3,19,17,80.7,2,8.5,1.6169,-2.321,-1.2461,-0.0507,1.3801,0.5132,-0.8736,0.2777,-0.2732,region_A,standard,tariff_5,imported,diesel,electric,DOHC,gen_4,M,10377.8,10040.59,13181.19,12750.19,12238.48,10040.59,12238.48,13181.19,10999.22,0.6,2,1
Q00332,24,1,0.182,7,4,188.0,2.1,13,16,61.7,4,10.4,1.6192,0.8313,0.5206,-1.1395,-0.1832,-0.8157,-1.3692,1.068,-0.468,region_C,special,tariff_6,imported,flex,manual,DOHC,gen_2,F,11670.73,15766.56,14550.51,22092.43,12748.75,11670.73,14550.51,22092.43,13555.28,0.6,1,0
Q00333,58,5,0.127,10,4,145.0,3.0,13,16,85.9,4,10.4,0.7379,-0.3747,-0.4114,-0.2885,-0.5289,-0.1741,0.9104,1.7292,0.1935,region_C,commercial,tariff_1,domestic,electric,hydraulic,SOHC,gen_3,M,12756.53,9913.14,11142.45,17668.48,18105.87,9913.14,12756.53,18105.87,13288.9,0.4,2,0
Q00334,63,1,0.111,0,2,237.0,3.9,19,15,82.5,8,11.9,0.7088,-0.2614,-0.6271,0.5793,0.9242,-0.7695,-0.3849,0.2506,0.0855,region_D,special,tariff_4,domestic,diesel,hydraulic,DOHC,gen_2,M,10306.99,15047.27,21086.46,16050.53,18621.69,10306.99,16050.53,21086.46,14431.15,0.8,1,0
Q00335,65,1,0.125,8,4,215.0,3.0,13,17,87.2,2,11.3,2.2519,0.8309,-0.7583,0.5721,-0.9842,-0.1991,0.9525,1.0597,-0.4116,region_E,commercial,tariff_3,imported,electric,manual,DOHC,gen_4,F,9668.0,8098.59,10916.96,14351.53,12259.27,8098.59,10916.96,14351.53,10600.14,0.6,1,0
Q00336,31,5,0.036,5,4,177.0,2.1,20,16,82.7,2,13.2,-2.3344,1.397,0.2631,-0.23,-0.0227,-0.1188,0.1359,-1.2096,-0.4507,region_B,commercial,tariff_1,imported,diesel,manual,DOHC,gen_3,M,9472.69,9423.97,9846.57,12324.74,11959.4,9423.97,9846.57,12324.74,10724.78,0.4,3,0
Q00337,65,3,0.238,10,4,215.0,4.1,19,14,77.5,4,8.1,-0.4643,0.5345,0.0426,0.6768,-1.0398,1.8443,-0.2928,-0.0359,0.0672,region_D,standard,tariff_1,domestic,electric,manual,SOHC,gen_2,F,14135.02,11819.31,11109.13,15557.16,11917.52,11109.13,11917.52,15557.16,10570.94,1.0,2,0
Q00338,25,8,0.251,6,4,200.0,3.6,18,15,74.0,4,12.6,0.8485,1.9281,0.202,-0.98,-1.8701,-0.2594,-1.1696,-0.335,0.963,region_H,commercial,tariff_4,domestic,flex,hydraulic,DOHC,gen_4,F,11950.33,12939.58,8282.28,16838.09,10607.54,8282.28,11950.33,16838.09,12513.05,0.4,3,1
Q00339,46,0,0.085,9,4,124.0,3.3,17,14,69.1,4,8.1,-0.3373,0.5027,0.1801,-0.949,-0.152,-2.1256,0.3016,0.3426,0.2786,region_G,commercial,tariff_4,domestic,diesel,manual,DOHC,gen_1,M,9881.57,14479.93,12750.13,14274.3,16258.52,9881.57,14274.3,16258.52,14875.48,0.2,1,0
Q00340,43,4,0.091,1,4,87.0,3.5,13,19,80.0,4,9.8,1.2398,0.3022,-0.0722,-0.2513,-1.2634,1.3951,-0.2186,1.6112,1.4231,region_H,special,tariff_4,imported,electric,electric,DOHC,gen_4,M,9016.3,11164.01,10188.87,14226.29,9920.39,9016.3,10188.87,14226.29,9750.51,0.8,1,1
Q00341,36,7,0.262,1,4,176.0,2.0,16,18,61.0,4,13.3,-0.0394,0.2404,-1.0331,1.4976,-0.0117,0.4493,0.9022,0.2499,1.1332,region_F,standard,tariff_5,domestic,diesel,hydraulic,DOHC,gen_2,M,9097.4,11415.44,7870.99,15066.0,13395.71,7870.99,11415.44,15066.0,10354.4,0.6,1,0
Q00342,21,15,0.007,10,4,185.0,4.1,19,16,73.1,8,12.1,0.1317,-1.2855,-0.7304,0.1633,1.115,-0.131,-0.7154,-0.9377,1.4967,region_E,standard,tariff_5,domestic,gasoline,hydraulic,SOHC,gen_4,M,5221.48,7261.6,4745.21,7316.37,6782.09,4745.21,6782.09,7316.37,6134.93,0.6,1,0
Q00343,59,10,0.156,5,4,230.0,2.7,20,16,87.1,16,9.0,-0.2747,0.956,-0.3947,-0.2754,1.8543,-0.4372,0.6161,-1.2634,1.3686,region_B,standard,tariff_1,domestic,electric,electric,DOHC,gen_4,F,8812.92,7665.77,7918.99,11596.25,8013.68,7665.77,8013.68,11596.25,8916.14,0.2,1,0
Q00344,37,14,0.139,6,4,102.0,2.6,16,13,64.3,16,10.9,-0.5225,-2.4455,2.0652,1.5441,0.0935,-0.9469,1.6408,1.6458,1.5629,region_B,standard,tariff_1,domestic,flex,manual,SOHC,gen_3,F,4608.42,4880.21,4426.32,7045.16,8054.82,4426.32,4880.21,8054.82,5087.42,0.4,2,0
Q00345,53,5,0.207,1,4,103.0,1.7,19,15,62.5,4,12.3,-0.5471,-0.5863,-1.3488,-0.2869,1.0192,1.938,0.2726,0.5138,-1.1531,region_E,special,tariff_3,imported,gasoline,manual,SOHC,gen_1,F,5616.76,6640.08,6023.74,6060.58,7419.23,5616.76,6060.58,7419.23,5880.2,0.8,1,1
Q00346,40,7,0.049,2,4,178.0,3.7,19,20,86.1,2,13.6,0.2712,0.0229,-0.419,2.2347,0.399,0.0518,0.7853,0.4481,0.6474,region_D,standard,tariff_4,domestic,flex,electric,SOHC,gen_4,M,12046.01,10969.15,11545.38,12511.83,13226.75,10969.15,12046.01,13226.75,13010.3,0.2,3,0
Q00347,39,6,0.2,9,4,144.0,3.7,13,13,75.9,4,11.8,-0.7746,-0.7898,0.0983,-0.5113,-0.3831,-1.7378,0.5719,-0.3437,1.2183,region_G,special,tariff_6,domestic,gasoline,electric,DOHC,gen_3,F,11731.39,10134.61,9627.25,10184.37,12130.75,9627.25,10184.37,12130.75,9214.82,1.0,2,0
Q00348,65,14,0.113,3,4,70.0,2.5,17,14,92.1,8,8.1,0.9532,-0.4518,-0.3033,-1.0117,-1.9248,0.3277,1.8981,0.2679,1.399,region_A,standard,tariff_6,domestic,electric,manual,DOHC,gen_4,F,5611.54,5883.94,6481.6,6976.39,4741.92,4741.92,5883.94,6976.39,5357.11,0.8,1,0
Q00349,24,15,0.186,6,4,172.0,4.9,17,19,97.5,4,11.0,0.6532,1.8394,1.074,-0.1664,1.6265,1.2062,0.3716,-0.987,-0.7707,region_H,special,tariff_5,imported,electric,hydraulic,SOHC,gen_1,F,7128.95,9949.24,6922.36,12237.85,7849.85,6922.36,7849.85,12237.85,7280.07,0.6,3,0
Q00350,57,15,0.012,3,4,71.0,4.8,17,17,98.3,4,8.9,1.0994,1.104,-0.3085,-0.2491,-1.0491,0.1564,0.7,0.3872,0.6574,region_B,commercial,tariff_2,imported,flex,electric,DOHC,gen_1,M,3701.5,6501.01,4937.5,6903.96,4218.31,3701.5,4937.5,6903.96,5249.82,0.4,2,0
Q00351,58,12,0.139,2,4,102.0,1.5,19,13,77.0,4,8.3,-1.1289,-0.6858,-0.2345,-0.8077,1.3828,-0.9016,-0.0363,-1.1749,0.0752,region_D,standard,tariff_4,domestic,electric,hydraulic,SOHC,gen_2,F,8272.23,6319.62,5719.82,6613.11,7816.24,5719.82,6613.11,8272.23,6468.51,0.6,2,0
Q00352,39,8,0.157,1,4,255.0,4.1,20,16,70.6,4,11.6,-1.6995,-0.4696,0.8146,2.602,0.5368,-0.9911,-0.7744,-0.3593,1.8471,region_C,commercial,tariff_1,imported,diesel,manual,DOHC,gen_2,M,12431.34,9422.75,13187.9,14898.32,14819.73,9422.75,13187.9,14898.32,13639.17,0.4,2,0
Q00353,33,8,0.064,10,4,308.0,2.8,17,18,84.3,8,12.7,-0.0042,-1.277,1.8107,0.3186,-0.976,-0.9173,-1.2082,-0.6429,-1.3873,region_H,special,tariff_3,domestic,electric,electric,DOHC,gen_1,F,13016.91,12712.28,14188.98,18233.16,16014.11,12712.28,14188.98,18233.16,13277.88,0.6,3,0
Q00354,20,15,0.042,10,4,91.0,5.5,15,15,85.1,8,8.2,2.8988,0.705,1.4075,0.4642,0.312,1.5217,1.2669,-3.2574,-0.7693,region_F,special,tariff_1,imported,gasoline,manual,DOHC,gen_1,F,6958.17,6633.04,6085.72,10783.36,10412.99,6085.72,6958.17,10783.36,7421.25,0.4,2,1
Q00355,67,4,0.057,1,4,130.0,2.0,20,16,84.9,4,12.7,1.2662,-0.2497,-0.1367,-0.4619,2.1329,-0.0717,-1.0084,-0.3468,-1.8106,region_A,standard,tariff_6,domestic,gasoline,electric,SOHC,gen_2,F,11399.34,14115.33,11447.84,13078.37,10028.34,10028.34,11447.84,14115.33,12276.66,0.4,3,0
Q00356,68,5,0.103,3,2,151.0,2.3,20,18,72.9,16,12.2,-0.5544,-1.9665,-0.0495,-0.5777,1.5357,-1.6787,0.7459,-0.8989,0.1446,region_G,commercial,tariff_3,domestic,electric,manual,SOHC,gen_4,M,11998.34,14019.43,11428.52,11502.55,11114.84,11114.84,11502.55,14019.43,11263.09,0.8,2,0
Q00357,32,14,0.029,6,4,303.0,3.0,18,17,62.6,4,12.5,0.4245,0.1008,0.0467,1.0256,-0.5127,0.3841,0.416,-0.2104,2.2638,region_F,commercial,tariff_5,domestic,flex,manual,SOHC,gen_1,F,13451.84,10818.23,13270.89,15599.45,15162.12,10818.23,13451.84,15599.45,12513.27,0.8,2,1
Q00358,21,6,0.284,4,4,122.0,2.2,18,20,68.4,4,9.5,0.7276,0.439,0.147,-1.6758,-0.712,0.141,0.9178,0.0017,-0.0443,region_A,commercial,tariff_1,domestic,diesel,electric,DOHC,gen_1,F,10753.77,7991.75,9390.02,12270.5,10372.12,7991.75,10372.12,12270.5,10695.86,0.4,3,0
Q00359,26,3,0.121,7,2,123.0,4.1,13,14,66.2,4,10.4,-1.3684,0.9631,-0.8473,-1.1429,0.1002,-0.4489,-0.5147,1.7679,0.101,region_G,special,tariff_6,imported,electric,manual,DOHC,gen_4,F,10658.65,8893.98,9874.42,14649.71,9896.79,8893.98,9896.79,14649.71,9317.56,0.8,2,0
Q00360,23,8,0.243,2,4,276.0,3.2,16,15,65.0,8,8.7,1.3696,-0.0734,0.9366,-0.2473,-0.1655,-1.0204,-0.7907,0.3047,0.5502,region_A,commercial,tariff_4,imported,flex,electric,SOHC,gen_1,F,14537.63,12355.25,13403.47,12443.55,16161.96,12355.25,13403.47,16161.96,12272.09,1.0,3,0
Q00361,62,5,0.292,0,4,128.0,2.0,14,14,97.1,4,9.4,-0.1674,-0.3727,0.2066,1.351,1.1997,-1.0639,0.3784,0.3341,-0.1163,region_D,commercial,tariff_1,imported,gasoline,manual,DOHC,gen_1,F,9689.8,9038.63,9697.88,15119.34,12997.59,9038.63,9697.88,15119.34,9967.4,0.4,3,0
Q00362,65,14,0.024,3,4,198.0,3.3,17,18,60.6,4,9.8,-0.0907,1.9863,-0.0449,-0.3745,0.7396,1.0866,-0.2923,0.4956,0.366,region_B,commercial,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,7015.35,9298.7,6859.08,9588.82,9410.54,6859.08,9298.7,9588.82,9327.51,0.4,2,0
Q00363,27,14,0.196,6,4,82.0,5.0,19,17,84.1,16,9.9,0.0238,0.0066,-1.2711,0.4162,-1.6922,0.2475,-1.231,0.8718,0.3922,region_A,special,tariff_2,imported,flex,manual,DOHC,gen_2,M,3921.93,6587.04,4749.79,7546.17,4959.87,3921.93,4959.87,7546.17,5297.29,0.4,2,0
Q00364,58,4,0.261,1,4,139.0,4.6,14,15,97.9,4,9.1,1.1445,0.7196,0.0623,0.0277,0.4587,0.4786,1.9385,0.4543,-0.8456,region_E,special,tariff_1,domestic,gasoline,hydraulic,DOHC,gen_2,F,6216.13,7771.72,6002.36,7478.65,7743.06,6002.36,7478.65,7771.72,7105.87,0.6,2,0
Q00365,29,8,0.19,8,4,76.0,3.2,20,18,74.4,4,9.1,-0.7552,-0.5395,-1.8932,1.2963,-0.1791,0.2448,-0.7914,0.2817,-0.094,region_F,special,tariff_1,imported,flex,manual,SOHC,gen_1,M,9775.93,6364.56,6243.71,12404.12,9650.01,6243.71,9650.01,12404.12,9013.81,0.6,1,0
